Source,Target,Weight
Tooth Decay,Stress Incontinence,1
Tooth Decay,Thermometer,1
Tooth Decay,Healing,5
Tooth Decay,Vision,1
Tooth Decay,Radial Keratotomy,1
Tooth Decay,Fracture,1
Tooth Decay,Pinched Nerve,2
Tooth Decay,Spasm,1
Tooth Decay,Spinal Stenosis,4
Tooth Decay,Keratosis Pilaris,1
Tooth Decay,Travel,2
Tooth Decay,Mayonnaise,1
Tooth Decay,Infection,1
Tooth Decay,Plastic Surgery,1
Tooth Decay,Pelvic Area,2
Tooth Decay,Forearm,2
Tooth Decay,Diabetic Neuropathy,2
Tooth Decay,Hair,1
Tooth Decay,Lymph Node,4
Tooth Decay,Second Degree Burn,5
Tooth Decay,Ulcerative Colitis,9
Tooth Decay,Vitiligo,1
Tooth Decay,Mouth,13
Tooth Decay,Exposure,1
Tooth Decay,Middle Ear,1
Tooth Decay,Ice Cream,6
Tooth Decay,Systemic,4
Tooth Decay,Fear,3
Tooth Decay,Detached Retina,3
Tooth Decay,Dry Skin,1
Tooth Decay,Toothache,12
Tooth Decay,Ears,1
Tooth Decay,Nerve,2
Tooth Decay,Scar,1
Tooth Decay,Big Toe,5
Tooth Decay,Hand,1
Tooth Decay,Smoking,6
Tooth Decay,Molar,10
Tooth Decay,Hepatitis,4
Tooth Decay,Surgery,1
Tooth Decay,Freckle,6
Tooth Decay,Scalp,4
Tooth Decay,Ringworm,2
Tooth Decay,Toddler,1
Tooth Decay,Cirrhosis,1
Tooth Decay,Blister,8
Tooth Decay,Tooth,17
Tooth Decay,Nose,5
Tooth Decay,Lymphedema,2
Tooth Decay,Actinic Keratosis,1
Tooth Decay,Callus,1
Yeast,Elbow,3
Yeast,Birthmark,1
Yeast,Anus,4
Yeast,Meningitis,2
Yeast,Mononucleosis,2
Yeast,Bronchitis,1
Yeast,Ginger,1
Yeast,Toe,1
Yeast,Cephalexin,6
Yeast,Sinus,2
Yeast,Urethra,6
Yeast,Cervical Conization,1
Yeast,Antibiotic,6
Yeast,Constipation,1
Yeast,Psoriasis,3
Yeast,Herpes,6
Yeast,Intrauterine Insemination,6
Yeast,Benzoyl Peroxide,1
Yeast,Sinus Infection,8
Yeast,Cervix,3
Yeast,Lubricants,3
Yeast,Birth Control Pill,1
Yeast,Polyp,2
Yeast,Staph Infection,6
Yeast,Nail,1
Yeast,Melasma,1
Yeast,Impetigo,1
Yeast,Ear Infection,6
Yeast,Radical Prostatectomy,1
Yeast,Forehead,3
Yeast,Chlamydia,6
Yeast,Adult Acne,1
Yeast,Wart,2
Yeast,Torso,4
Yeast,Shingles,2
Yeast,Emergency Room,1
Yeast,Thermometer,1
Yeast,Human Papillomavirus,2
Yeast,Healing,1
Yeast,Erection,1
Yeast,Drainage,2
Yeast,Tetanus,1
Yeast,Priapism,1
Yeast,Epistaxis,1
Yeast,Boil,1
Yeast,Spina Bifida,1
Yeast,Nsaid,1
Yeast,Orgasm,6
Yeast,Sexually Transmitted Disease,6
Yeast,Travel,1
Yeast,Bacterial Vaginosis,4
Yeast,Infection,6
Yeast,Knee,1
Yeast,Coldness,2
Yeast,Irregularity,6
Yeast,Cold,2
Yeast,Fever,2
Yeast,Libido,3
Yeast,Second Degree Burn,1
Yeast,Herpes Simplex,4
Yeast,Hepatitis B,2
Yeast,Sexual Intercourse,6
Yeast,Strep Throat,1
Yeast,Middle Ear,6
Yeast,Yeast Infection,11
Yeast,Acne,1
Yeast,Virus,5
Yeast,Spotting,6
Yeast,Toothache,2
Yeast,Ears,6
Yeast,Pregnancy,1
Yeast,Urinary Tract Infection,6
Yeast,Big Toe,1
Yeast,Erectile Dysfunction,1
Yeast,Smoking,1
Yeast,Flu,2
Yeast,Pneumonia,3
Yeast,Hepatitis,2
Yeast,Freckle,1
Yeast,Scalp,3
Yeast,Toddler,1
Yeast,Blister,1
Yeast,Coconut Oil,3
Yeast,Genital Herpes,6
Yeast,Addiction,3
Burn,Salt,1
Burn,Sunburn,1
Burn,Dry Socket,1
Burn,Celiac Disease,1
Burn,Cellulite,7
Burn,Calorie,6
Burn,Breastfeed,6
Burn,Diet,11
Burn,Family,3
Burn,Pancreatic Cancer,1
Burn,Fruit,3
Burn,Vinegar,1
Burn,Abdominal Obesity,6
Burn,Pleurisy,3
Burn,Muscle,1
Burn,Sore,2
Burn,Aloe,1
Burn,Nutrition,6
Burn,Cocoa,1
Burn,Cavity,2
Burn,Ankle,1
Burn,Exercise,1
Burn,Itch,1
Burn,Calcium,1
Burn,Hunger,7
Burn,Vegetable,4
Burn,Low Self-Esteem,2
Burn,Food,11
Burn,Metabolism,2
Burn,Meat,2
Burn,Soy,8
Burn,Squash,1
Burn,Heart Disease,3
Burn,Fertility,1
Burn,Protein,6
Burn,Cardiovascular Disease,1
Burn,Dry Mouth,1
Burn,Dehydration,3
Burn,Red Wine,4
Burn,Temperature,1
Burn,Mayonnaise,1
Burn,Pelvic Area,1
Burn,Cuts,3
Burn,Weight Gain,8
Burn,Waist,6
Burn,Second Degree Burn,1
Burn,Pork,2
Burn,Obesity,6
Burn,Carotid Artery,1
Burn,Fiber,4
Burn,Type 1 Diabetes,1
Burn,Body Mass Index,7
Burn,Thigh,2
Burn,Weight,6
Burn,Carbohydrate,7
Burn,Tonsil,1
Burn,Amino Acids,6
Burn,Protein S Deficiency,6
Burn,Plant,1
Burn,Poison Ivy,1
Burn,Fast Food,1
Burn,Arthritis,1
Burn,Fatigue,2
Burn,Callus,1
Drug Overdose,Kale,6
Drug Overdose,Juice,1
Drug Overdose,Rice,2
Drug Overdose,Cellulite,1
Drug Overdose,Hypothermia,1
Drug Overdose,Epinephrine,1
Drug Overdose,Spinach,1
Drug Overdose,Swallow,1
Drug Overdose,Breastfeed,1
Drug Overdose,Potassium,1
Drug Overdose,Cooking,1
Drug Overdose,Piercing,1
Drug Overdose,Tofu,2
Drug Overdose,Melatonin,2
Drug Overdose,Charcot-Marie-Tooth Disease,1
Drug Overdose,Kidney Disease,1
Drug Overdose,Drowsiness,1
Drug Overdose,Lupus,1
Drug Overdose,Weight Loss,2
Drug Overdose,Ginseng,2
Drug Overdose,B Complex Vitamins,1
Drug Overdose,Intrauterine Insemination,6
Drug Overdose,B12,1
Drug Overdose,Milk,2
Drug Overdose,Third Trimester,1
Drug Overdose,Crying,2
Drug Overdose,Cereal,2
Drug Overdose,Birth Control Pill,2
Drug Overdose,Menstrual Cramp,6
Drug Overdose,Low Carb Diet,3
Drug Overdose,Radical Prostatectomy,1
Drug Overdose,Zinc Oxide,1
Drug Overdose,Osteoarthritis,1
Drug Overdose,Calcium,7
Drug Overdose,Contact Dermatitis,1
Drug Overdose,Oil,4
Drug Overdose,Tryptophan,1
Drug Overdose,Nausea,1
Drug Overdose,Meat,3
Drug Overdose,Birth Defect,1
Drug Overdose,Iodine,2
Drug Overdose,Fertility,2
Drug Overdose,Morning After Pill,2
Drug Overdose,Sunscreen,1
Drug Overdose,Vitamin D,1
Drug Overdose,Fish,4
Drug Overdose,Herb,1
Drug Overdose,Salmon,3
Drug Overdose,Breast Cancer,1
Drug Overdose,Motion Sickness,1
Drug Overdose,Supplement,1
Drug Overdose,Cuts,1
Drug Overdose,Weight Gain,2
Drug Overdose,Waist,1
Drug Overdose,Ginkgo Biloba,1
Drug Overdose,Hepatitis A,2
Drug Overdose,Pork,3
Drug Overdose,Thyroid,1
Drug Overdose,Sleepwalking,6
Drug Overdose,Chickenpox,1
Drug Overdose,Electrogastrogram,2
Drug Overdose,Drug,3
Drug Overdose,Vitamin,4
Drug Overdose,Magnesium,1
Drug Overdose,Poison Oak,1
Drug Overdose,Wine,2
Drug Overdose,Peanut Butter,3
Drug Overdose,Osteoporosis,1
Drug Overdose,Acne,4
Drug Overdose,Walnut,2
Drug Overdose,Coffee,2
Drug Overdose,flaxseed oil,2
Drug Overdose,Fetus,1
Drug Overdose,Weight,2
Drug Overdose,Pregnancy,2
Drug Overdose,Creatinine,2
Drug Overdose,Sea Sickness,1
Drug Overdose,Dairy,3
Drug Overdose,Prenatal Vitamin,1
Drug Overdose,Omega-3,1
Drug Overdose,Plant,6
Drug Overdose,Insurance,4
Drug Overdose,Fast Food,1
Drug Overdose,Coconut Oil,1
Drug Overdose,Throat,1
Lotion,Baby Bottle Tooth Decay,2
Lotion,Mite,1
Lotion,Menopause,1
Lotion,Poisoning,1
Lotion,Seborrhea,1
Lotion,Juice,1
Lotion,Cystic Acne,1
Lotion,Sodium,3
Lotion,Mononucleosis,1
Lotion,Atopic Dermatitis,1
Lotion,Mouth Ulcers,1
Lotion,Hypothermia,6
Lotion,Stitches,2
Lotion,Melanoma,1
Lotion,Toe,1
Lotion,Rosacea,1
Lotion,Canker Sore,1
Lotion,Nostril,1
Lotion,Sinus,1
Lotion,Cats,1
Lotion,Lip,7
Lotion,Chemotherapy,1
Lotion,Pilonidal Cyst,2
Lotion,Spider Vein,1
Lotion,Dog,1
Lotion,Mole,2
Lotion,Jaw,1
Lotion,Puffiness,1
Lotion,Psoriasis,1
Lotion,Stomachache,1
Lotion,Wrinkle,1
Lotion,Nail Fungus,1
Lotion,Sting,1
Lotion,Skin,4
Lotion,Wheat,1
Lotion,Retina,6
Lotion,Plantar Wart,2
Lotion,Birth Control Pill,1
Lotion,Anti-Aging,6
Lotion,Melasma,1
Lotion,Over The Counter,3
Lotion,Ear Infection,3
Lotion,Forehead,1
Lotion,Hydrogen Peroxide,2
Lotion,Hot Flash,1
Lotion,Castor Oil,1
Lotion,Neck,2
Lotion,Wart,1
Lotion,Torso,1
Lotion,Cold Sore,1
Lotion,Zinc,1
Lotion,Aging,1
Lotion,Contact Dermatitis,1
Lotion,Thermometer,1
Lotion,Human Papillomavirus,1
Lotion,Healing,1
Lotion,Insect Bite,1
Lotion,Serotonin,1
Lotion,Tremor,3
Lotion,Morning After Pill,1
Lotion,Sunscreen,6
Lotion,Dry Mouth,1
Lotion,Vitamin A,3
Lotion,Vitamin D,1
Lotion,Vitamin K,1
Lotion,Herb,1
Lotion,Pink Eye,1
Lotion,Travel,1
Lotion,Infection,1
Lotion,Coldness,1
Lotion,Taste,1
Lotion,Motion Sickness,3
Lotion,Supplement,3
Lotion,Cuts,2
Lotion,Cold,1
Lotion,Restless Legs Syndrome,1
Lotion,Eyes,1
Lotion,Hepatitis A,1
Lotion,Hepatitis B,1
Lotion,Scabies,1
Lotion,Strep Throat,1
Lotion,Scrape,1
Lotion,Exposure,1
Lotion,Middle Ear,1
Lotion,Salad,1
Lotion,Collagen,2
Lotion,Grapefruit,1
Lotion,Virus,1
Lotion,Spit,1
Lotion,General Anesthesia,1
Lotion,Ears,1
Lotion,Uric Acid,3
Lotion,Scar,2
Lotion,Nasal Spray,6
Lotion,Sea Sickness,3
Lotion,Dairy,1
Lotion,Cortisone,3
Lotion,Amino Acids,3
Lotion,Big Toe,1
Lotion,Hand,6
Lotion,Prenatal Vitamin,4
Lotion,Flu,1
Lotion,Hepatitis,1
Lotion,Protein S Deficiency,3
Lotion,Ringworm,1
Lotion,Toddler,1
Lotion,Arthritis,1
Lotion,Flatulence,1
Lotion,Tick,6
Lotion,Blister,1
Lotion,Gout,3
Lotion,Actinic Keratosis,1
Baby Bottle Tooth Decay,Poisoning,1
Baby Bottle Tooth Decay,SIDS,1
Baby Bottle Tooth Decay,Head,1
Baby Bottle Tooth Decay,Wisdom Tooth,6
Baby Bottle Tooth Decay,Periodontitis,6
Baby Bottle Tooth Decay,X-ray,11
Baby Bottle Tooth Decay,Hypothermia,2
Baby Bottle Tooth Decay,Epinephrine,1
Baby Bottle Tooth Decay,Teething,10
Baby Bottle Tooth Decay,Broken Toe,1
Baby Bottle Tooth Decay,Melanoma,1
Baby Bottle Tooth Decay,Head Lice,1
Baby Bottle Tooth Decay,Finger,1
Baby Bottle Tooth Decay,Toe,2
Baby Bottle Tooth Decay,Breastfeed,1
Baby Bottle Tooth Decay,Lip,1
Baby Bottle Tooth Decay,Chemotherapy,1
Baby Bottle Tooth Decay,Injury,1
Baby Bottle Tooth Decay,Bad Breath,8
Baby Bottle Tooth Decay,Mole,2
Baby Bottle Tooth Decay,Jaw,1
Baby Bottle Tooth Decay,Attention Deficit Hyperactivity Disorder,6
Baby Bottle Tooth Decay,Puffiness,1
Baby Bottle Tooth Decay,Psoriasis,2
Baby Bottle Tooth Decay,Dental,9
Baby Bottle Tooth Decay,Birth,6
Baby Bottle Tooth Decay,Hair Loss,1
Baby Bottle Tooth Decay,Stomachache,6
Baby Bottle Tooth Decay,Infant,6
Baby Bottle Tooth Decay,Wrinkle,2
Baby Bottle Tooth Decay,Swelling,1
Baby Bottle Tooth Decay,Benzoyl Peroxide,1
Baby Bottle Tooth Decay,Skin,2
Baby Bottle Tooth Decay,Crying,1
Baby Bottle Tooth Decay,Anterior Cruciate Ligament Injury,1
Baby Bottle Tooth Decay,Retina,2
Baby Bottle Tooth Decay,Baby,12
Baby Bottle Tooth Decay,Torticollis,1
Baby Bottle Tooth Decay,Childhood Obesity,6
Baby Bottle Tooth Decay,Melasma,1
Baby Bottle Tooth Decay,Impetigo,4
Baby Bottle Tooth Decay,Ear Infection,7
Baby Bottle Tooth Decay,Iron,6
Baby Bottle Tooth Decay,Cavity,6
Baby Bottle Tooth Decay,Hoarseness,7
Baby Bottle Tooth Decay,Shaving,2
Baby Bottle Tooth Decay,Diaper Rash,1
Baby Bottle Tooth Decay,Itch,1
Baby Bottle Tooth Decay,Adult Acne,1
Baby Bottle Tooth Decay,Shingles,4
Baby Bottle Tooth Decay,Ultrasound,1
Baby Bottle Tooth Decay,Skin Cancer,1
Baby Bottle Tooth Decay,Colic,1
Baby Bottle Tooth Decay,Aging,4
Baby Bottle Tooth Decay,Thermometer,1
Baby Bottle Tooth Decay,Healing,4
Baby Bottle Tooth Decay,Skin Tag,1
Baby Bottle Tooth Decay,Polycystic Ovarian Syndrome,1
Baby Bottle Tooth Decay,Sunscreen,2
Baby Bottle Tooth Decay,Spina Bifida,6
Baby Bottle Tooth Decay,Spinal Stenosis,4
Baby Bottle Tooth Decay,Keratosis Pilaris,1
Baby Bottle Tooth Decay,Vitamin D,1
Baby Bottle Tooth Decay,Runny Nose,6
Baby Bottle Tooth Decay,Autism,6
Baby Bottle Tooth Decay,Pink Eye,1
Baby Bottle Tooth Decay,Travel,1
Baby Bottle Tooth Decay,Mayonnaise,1
Baby Bottle Tooth Decay,Infection,1
Baby Bottle Tooth Decay,Glaucoma,1
Baby Bottle Tooth Decay,Coldness,6
Baby Bottle Tooth Decay,Forearm,1
Baby Bottle Tooth Decay,Cuts,1
Baby Bottle Tooth Decay,Hair,1
Baby Bottle Tooth Decay,Eyes,1
Baby Bottle Tooth Decay,Fever,6
Baby Bottle Tooth Decay,Wrist,1
Baby Bottle Tooth Decay,Lymph Node,1
Baby Bottle Tooth Decay,Second Degree Burn,4
Baby Bottle Tooth Decay,Ulcerative Colitis,3
Baby Bottle Tooth Decay,Thyroid,1
Baby Bottle Tooth Decay,Parenting,6
Baby Bottle Tooth Decay,Vitiligo,1
Baby Bottle Tooth Decay,Mouth,6
Baby Bottle Tooth Decay,Exposure,2
Baby Bottle Tooth Decay,Middle Ear,1
Baby Bottle Tooth Decay,Salad,2
Baby Bottle Tooth Decay,Honey,2
Baby Bottle Tooth Decay,Systemic,4
Baby Bottle Tooth Decay,Arm,1
Baby Bottle Tooth Decay,Detached Retina,1
Baby Bottle Tooth Decay,Dry Skin,1
Baby Bottle Tooth Decay,Leg,1
Baby Bottle Tooth Decay,General Anesthesia,1
Baby Bottle Tooth Decay,Toothache,11
Baby Bottle Tooth Decay,Ears,7
Baby Bottle Tooth Decay,Belch,1
Baby Bottle Tooth Decay,Pregnancy,1
Baby Bottle Tooth Decay,Nasal Spray,6
Baby Bottle Tooth Decay,Big Toe,2
Baby Bottle Tooth Decay,Hand,2
Baby Bottle Tooth Decay,Smoking,6
Baby Bottle Tooth Decay,Molar,6
Baby Bottle Tooth Decay,Scalp,2
Baby Bottle Tooth Decay,Ringworm,2
Baby Bottle Tooth Decay,Toddler,7
Baby Bottle Tooth Decay,Tick,2
Baby Bottle Tooth Decay,Blister,8
Baby Bottle Tooth Decay,Tooth,9
Baby Bottle Tooth Decay,Actinic Keratosis,1
Baby Bottle Tooth Decay,Callus,1
Facial Nerve,Organ,1
Facial Nerve,Myasthenia Gravis,1
Facial Nerve,Elbow,2
Facial Nerve,Sunburn,1
Facial Nerve,Ligament,3
Facial Nerve,Anus,1
Facial Nerve,Heart Surgery,1
Facial Nerve,Broken Toe,2
Facial Nerve,Urination,4
Facial Nerve,Finger,1
Facial Nerve,Toe,1
Facial Nerve,Liver,6
Facial Nerve,Rosacea,1
Facial Nerve,Lung,1
Facial Nerve,Kidney Cancer,6
Facial Nerve,Wound,1
Facial Nerve,Pancreatic Cancer,1
Facial Nerve,Chemotherapy,1
Facial Nerve,Injury,1
Facial Nerve,Pilonidal Cyst,2
Facial Nerve,Drowsiness,1
Facial Nerve,Lupus,1
Facial Nerve,Newborn,1
Facial Nerve,Tattoo,1
Facial Nerve,Heart Murmur,1
Facial Nerve,Aloe,2
Facial Nerve,Nail Fungus,1
Facial Nerve,Autoimmune Hepatitis,2
Facial Nerve,Vagina,1
Facial Nerve,Hip Pain,3
Facial Nerve,Plantar Wart,1
Facial Nerve,Ganglion Cyst,2
Facial Nerve,NASH,2
Facial Nerve,Ankle,1
Facial Nerve,Cyst,3
Facial Nerve,Colon Cancer,1
Facial Nerve,Pancreatitis,1
Facial Nerve,Pancreas,1
Facial Nerve,Tightness,1
Facial Nerve,Pupil,1
Facial Nerve,Heart Disease,1
Facial Nerve,Polycystic Ovarian Syndrome,1
Facial Nerve,First Aid,1
Facial Nerve,Pulmonary Embolism,1
Facial Nerve,Foreskin,1
Facial Nerve,Paraphimosis,1
Facial Nerve,Cancer,6
Facial Nerve,Fatty Liver Disease,1
Facial Nerve,Spinal Stenosis,1
Facial Nerve,Kidney Stone,1
Facial Nerve,Vitamin K,1
Facial Nerve,Sprain,3
Facial Nerve,Urinary Incontinence,2
Facial Nerve,Vaginal Discharge,1
Facial Nerve,ANA Test,1
Facial Nerve,NAFLD,2
Facial Nerve,Multivitamin,1
Facial Nerve,Athlete's Foot,1
Facial Nerve,Lump,2
Facial Nerve,Asthma,1
Facial Nerve,Nebulization,1
Facial Nerve,Hair,1
Facial Nerve,Rheumatoid Arthritis,4
Facial Nerve,Hepatitis B,1
Facial Nerve,Hepatitis C,1
Facial Nerve,Pelvis,1
Facial Nerve,Type 2 Diabetes,1
Facial Nerve,Systemic,1
Facial Nerve,Hypothyroidism,1
Facial Nerve,Smell,1
Facial Nerve,Hysterectomy,1
Facial Nerve,Genetic Testing,2
Facial Nerve,Kidney,1
Facial Nerve,Shellfish,1
Facial Nerve,Urinary Tract Infection,4
Facial Nerve,Big Toe,1
Facial Nerve,Brain Tumor,6
Facial Nerve,Pneumonia,1
Facial Nerve,Surgery,1
Facial Nerve,Circumcision,1
Facial Nerve,Adrenal Gland,1
Facial Nerve,Arthritis,3
Facial Nerve,Biopsy,1
Facial Nerve,Cirrhosis,2
Facial Nerve,Anemia,1
Facial Nerve,Balanitis,1
Facial Nerve,Nose,1
Facial Nerve,Colon,1
Facial Nerve,Angina,1
Mite,Elbow,1
Mite,Seborrhea,1
Mite,Rash,1
Mite,Rice,1
Mite,Atopic Dermatitis,4
Mite,Raspberry,1
Mite,Cat Scratch Disease,6
Mite,High Fructose Corn Syrup,2
Mite,Almond,1
Mite,Ear Drum,1
Mite,Teething,2
Mite,Stitches,1
Mite,Spinach,1
Mite,Urination,1
Mite,Finger,1
Mite,Potassium,1
Mite,Rosacea,1
Mite,Piercing,2
Mite,Cats,14
Mite,Hydrocortisone,1
Mite,Pilonidal Cyst,1
Mite,Vinegar,5
Mite,Dog,13
Mite,Alcoholic Beverage,1
Mite,Ginseng,1
Mite,Pleurisy,2
Mite,Mole,1
Mite,Psoriasis,1
Mite,Dessert,1
Mite,Nail Fungus,1
Mite,Milk,2
Mite,Wheat,3
Mite,Plantar Wart,3
Mite,Cereal,1
Mite,Nutrition,6
Mite,Syrup,2
Mite,Walking,1
Mite,Turkey,5
Mite,Shaving,1
Mite,Diaper Rash,2
Mite,Wart,2
Mite,Zinc,1
Mite,Human Papillomavirus,1
Mite,Healing,1
Mite,Foot,1
Mite,Jet Lag,1
Mite,Jelly,2
Mite,Oatmeal,1
Mite,Vision,1
Mite,Fitness,6
Mite,Fuzziness,1
Mite,Lactose,2
Mite,Herb,2
Mite,Vaginal Discharge,1
Mite,Mayonnaise,1
Mite,Pelvic Area,1
Mite,Cuts,1
Mite,Cold,1
Mite,Hair,1
Mite,Scabies,6
Mite,Thyroid,1
Mite,Hyperkalemia,1
Mite,Pets,7
Mite,Obesity,1
Mite,Middle Ear,1
Mite,Magnesium,1
Mite,Insect Sting,1
Mite,Narcotic,2
Mite,Peanut Butter,1
Mite,Lactase,2
Mite,Smell,1
Mite,Fiber,1
Mite,Virus,1
Mite,Ammonia,1
Mite,Quit Smoking,1
Mite,Dairy,1
Mite,Hand,2
Mite,Smoking,1
Mite,Plant,2
Mite,Ringworm,1
Mite,Flatulence,3
Mite,Running,3
Mite,Heel,2
Mite,Eyelid,4
Mite,Callus,1
Mitochondrial Myopathy,Organ,2
Mitochondrial Myopathy,Abdominal Pain,2
Mitochondrial Myopathy,Myasthenia Gravis,6
Mitochondrial Myopathy,Head,1
Mitochondrial Myopathy,Hernia,1
Mitochondrial Myopathy,Pilates,1
Mitochondrial Myopathy,Spider Bite,2
Mitochondrial Myopathy,Varicose Vein,2
Mitochondrial Myopathy,Sweating,1
Mitochondrial Myopathy,Bone Spurs,1
Mitochondrial Myopathy,Edema,2
Mitochondrial Myopathy,Chemotherapy,1
Mitochondrial Myopathy,Workout,6
Mitochondrial Myopathy,Muscle,6
Mitochondrial Myopathy,Hair Loss,1
Mitochondrial Myopathy,Swelling,1
Mitochondrial Myopathy,Vagina,6
Mitochondrial Myopathy,Hip Pain,1
Mitochondrial Myopathy,Overactive Bladder,2
Mitochondrial Myopathy,Exercise,6
Mitochondrial Myopathy,Shaving,1
Mitochondrial Myopathy,Herniated Disk,1
Mitochondrial Myopathy,Irritable Bowel Syndrome,1
Mitochondrial Myopathy,Fracture,1
Mitochondrial Myopathy,Polycystic Ovarian Syndrome,1
Mitochondrial Myopathy,Cramps,6
Mitochondrial Myopathy,Stretch Mark,3
Mitochondrial Myopathy,Urinary Incontinence,6
Mitochondrial Myopathy,Hair,1
Mitochondrial Myopathy,Pelvis,6
Mitochondrial Myopathy,Hyperkalemia,6
Mitochondrial Myopathy,Arm,1
Mitochondrial Myopathy,Osteoporosis,1
Mitochondrial Myopathy,Leg,3
Mitochondrial Myopathy,Restless Leg Syndrome,2
Mitochondrial Myopathy,Thigh,3
Mitochondrial Myopathy,Weight,6
Mitochondrial Myopathy,Weakness,3
Stress,Salt,1
Stress,Hamburger,5
Stress,SIDS,6
Stress,Morning Sickness,3
Stress,Nightmare,7
Stress,Bedbug,4
Stress,Rice,1
Stress,Headache,6
Stress,Obstructive Sleep Apnea,6
Stress,Intrauterine Device,4
Stress,Inhaler,4
Stress,Hyperthyroidism,1
Stress,Sweet Potato,1
Stress,Grayness,1
Stress,Swallow,1
Stress,Cooking,1
Stress,Nostril,4
Stress,Family,1
Stress,Epilepsy,1
Stress,Narcolepsy,6
Stress,Snorer,6
Stress,Cervical Conization,5
Stress,Edema,1
Stress,Long-Term Effect,4
Stress,Kidney Disease,1
Stress,Drowsiness,6
Stress,Fruit,2
Stress,Multiple Sclerosis,1
Stress,Vinegar,1
Stress,Gonorrhea,1
Stress,Night Terror,7
Stress,Short Stature,4
Stress,Sore,6
Stress,Dessert,1
Stress,Migraine,6
Stress,Sleep Disorder,8
Stress,Lubricants,1
Stress,Cereal,1
Stress,Baby,6
Stress,Nutrition,2
Stress,NASH,1
Stress,Depression,1
Stress,Cavity,1
Stress,Chlamydia,1
Stress,Wart,2
Stress,Hunger,1
Stress,Healthy Eating,1
Stress,Aging,7
Stress,Vegetable,1
Stress,Healing,6
Stress,Tryptophan,2
Stress,Meat,2
Stress,Vision,6
Stress,Dementia,1
Stress,Fracture,6
Stress,Serotonin,1
Stress,Pulmonary Embolism,1
Stress,Anxiety,6
Stress,Fitness,2
Stress,Fertility,2
Stress,Fatty Liver Disease,1
Stress,Insomnia,9
Stress,Chronic Obstructive Pulmonary Disease,1
Stress,Red Wine,1
Stress,Temperature,2
Stress,Hormone,1
Stress,NAFLD,1
Stress,Taste,4
Stress,Bipolar Disorder,1
Stress,Motion Sickness,2
Stress,Cuts,1
Stress,Cold,2
Stress,Libido,1
Stress,Tai Chi,6
Stress,Panic Attack,1
Stress,Pork,2
Stress,Sexual Intercourse,2
Stress,Thyroid,1
Stress,Obesity,2
Stress,Carotid Artery,2
Stress,Middle Ear,2
Stress,Potato,4
Stress,Insect Sting,1
Stress,Wine,1
Stress,Rehabilitation,1
Stress,Sexual Problem,1
Stress,Hypothyroidism,1
Stress,Walnut,6
Stress,Coffee,2
Stress,Restless Leg Syndrome,6
Stress,Carbohydrate,3
Stress,Belch,4
Stress,Sea Sickness,2
Stress,Brain Tumor,1
Stress,Erectile Dysfunction,1
Stress,Sleep Apnea,6
Stress,Fast Food,1
Stress,Running,1
Stress,Addiction,1
Stress,Brain,1
Stress,Tension Headache,1
Menopause,Sunburn,2
Menopause,Ovulation,7
Menopause,Atopic Dermatitis,2
Menopause,Dry Socket,1
Menopause,Celiac Disease,1
Menopause,Mouth Ulcers,1
Menopause,Eustachian Tube Dysfunction,1
Menopause,Hypothermia,1
Menopause,Bronchitis,1
Menopause,Menstrual,1
Menopause,Canker Sore,1
Menopause,Piercing,2
Menopause,Narcolepsy,1
Menopause,Perimenopause,10
Menopause,Melatonin,1
Menopause,Sweating,1
Menopause,Period,7
Menopause,Stress Fracture,3
Menopause,Hormone Replacement Therapy,6
Menopause,Complex Regional Pain Syndrome,4
Menopause,Newborn,1
Menopause,Bladder,4
Menopause,Aloe,2
Menopause,Intrauterine Insemination,1
Menopause,Benzoyl Peroxide,1
Menopause,Vagina,8
Menopause,Retina,2
Menopause,Hyperpigmentation,1
Menopause,Childhood Obesity,1
Menopause,Hydrogen Peroxide,2
Menopause,Ankle,3
Menopause,Diaper Rash,1
Menopause,Itch,1
Menopause,Hot Flash,12
Menopause,Torso,1
Menopause,Emergency Room,2
Menopause,Aging,1
Menopause,Sexual Dysfunction,2
Menopause,Allergic Reaction,1
Menopause,Erection,4
Menopause,Jet Lag,3
Menopause,Jelly,1
Menopause,Femur,3
Menopause,Retrograde Ejaculation,1
Menopause,Squash,1
Menopause,Anaphylaxis,1
Menopause,Prostate Cancer,4
Menopause,Sunscreen,1
Menopause,Dry Mouth,1
Menopause,Orgasm,1
Menopause,Mammogram,6
Menopause,Pink Eye,2
Menopause,Bacterial Vaginosis,6
Menopause,Vaccines,4
Menopause,Mayonnaise,3
Menopause,Breast Cancer,6
Menopause,Pelvic Area,3
Menopause,Ejaculation,1
Menopause,Cuts,1
Menopause,Asthma,1
Menopause,Seizure,1
Menopause,Libido,4
Menopause,Second Degree Burn,3
Menopause,Herpes Simplex,2
Menopause,Hepatitis A,2
Menopause,Sexual Intercourse,2
Menopause,Hives,1
Menopause,Scrape,2
Menopause,Obesity,2
Menopause,Electrogastrogram,1
Menopause,Type 2 Diabetes,1
Menopause,Sexual Problem,2
Menopause,Yeast Infection,6
Menopause,Hysterectomy,2
Menopause,Infertility,2
Menopause,Premature Ejaculation,4
Menopause,Spit,2
Menopause,Ovary,10
Menopause,Pregnancy,6
Menopause,Tonsil,3
Menopause,Premature Menopause,7
Menopause,Prostate,4
Menopause,High-Risk Pregnancy,1
Menopause,Sleep Apnea,1
Menopause,Arthritis,3
